t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
29.3,0.5,0.55433,0.58574,0.66834,0.74906,0.78236,0.81375,0.87668,0.94783
29.4,0.5,0.55514,0.58568,0.66945,0.74953,0.78302,0.81365,0.87664,0.94765
29.5,0.5,0.55597,0.58563,0.67057,0.74999,0.78369,0.81355,0.87661,0.94748
29.6,0.5,0.5568,0.58559,0.6717,0.75044,0.78435,0.81346,0.87658,0.9473
29.7,0.5,0.55765,0.58556,0.67282,0.75087,0.78502,0.81338,0.87657,0.94712
29.8,0.5,0.5585,0.58554,0.67395,0.75128,0.78569,0.81331,0.87655,0.94694
29.9,0.5,0.55937,0.58552,0.67507,0.75168,0.78636,0.81324,0.87655,0.94677
30,0.5,0.56023,0.5855,0.67619,0.75206,0.78703,0.81318,0.87655,0.94659
30.1,0.5,0.5611,0.58549,0.67731,0.75243,0.78769,0.81312,0.87656,0.94641
30.2,0.5,0.56198,0.58549,0.67841,0.75278,0.78836,0.81307,0.87658,0.94624
30.3,0.5,0.56285,0.58549,0.6795,0.75311,0.78902,0.81303,0.8766,0.94606
30.4,0.5,0.56372,0.5855,0.68058,0.75343,0.78968,0.813,0.87663,0.94589
30.5,0.5,0.56459,0.58551,0.68164,0.75373,0.79033,0.81297,0.87666,0.94571
30.6,0.5,0.56545,0.58552,0.68268,0.75402,0.79099,0.81294,0.8767,0.94554
30.7,0.5,0.5663,0.58554,0.68371,0.75429,0.79163,0.81293,0.87675,0.94536
30.8,0.5,0.56715,0.58556,0.68472,0.75455,0.79227,0.81292,0.8768,0.94519
30.9,0.5,0.56798,0.58559,0.68571,0.75479,0.7929,0.81291,0.87687,0.94502
31,0.5,0.5688,0.58562,0.68667,0.75501,0.79353,0.81291,0.87693,0.94485
31.1,0.5,0.56961,0.58566,0.68761,0.75522,0.79415,0.81292,0.87701,0.94468
31.2,0.5,0.57041,0.5857,0.68853,0.75542,0.79476,0.81294,0.87709,0.94451
31.3,0.5,0.57118,0.58574,0.68942,0.75559,0.79536,0.81296,0.87718,0.94435
31.4,0.5,0.57194,0.58579,0.69028,0.75576,0.79595,0.81298,0.87727,0.94418
31.5,0.5,0.57269,0.58584,0.69112,0.75591,0.79654,0.81302,0.87737,0.94402
31.6,0.5,0.57341,0.58589,0.69193,0.75604,0.79711,0.81306,0.87748,0.94386
31.7,0.5,0.57411,0.58595,0.69272,0.75616,0.79768,0.8131,0.87759,0.9437
31.8,0.5,0.57479,0.58601,0.69347,0.75626,0.79823,0.81316,0.87771,0.94354
31.9,0.5,0.57545,0.58607,0.6942,0.75635,0.79878,0.81322,0.87784,0.94338
32,0.5,0.57608,0.58614,0.69491,0.75642,0.79931,0.81328,0.87797,0.94322
32.1,0.5,0.5767,0.58622,0.69558,0.75648,0.79983,0.81336,0.87811,0.94307
32.2,0.5,0.57729,0.5863,0.69623,0.75652,0.80035,0.81344,0.87826,0.94292
32.3,0.5,0.57785,0.58638,0.69684,0.75655,0.80084,0.81353,0.87841,0.94277
32.4,0.5,0.57839,0.58647,0.69744,0.75656,0.80133,0.81362,0.87857,0.94262
32.5,0.5,0.57891,0.58656,0.698,0.75655,0.80181,0.81372,0.87873,0.94247
32.6,0.5,0.5794,0.58666,0.69854,0.75653,0.80227,0.81384,0.87891,0.94233
32.7,0.5,0.57987,0.58676,0.69905,0.7565,0.80273,0.81395,0.87908,0.94219
32.8,0.5,0.58032,0.58687,0.69954,0.75645,0.80317,0.81408,0.87927,0.94205
32.9,0.5,0.58074,0.58698,0.7,0.75638,0.80359,0.81421,0.87946,0.94191
33,0.5,0.58114,0.58711,0.70044,0.7563,0.80401,0.81436,0.87965,0.94177
33.1,0.5,0.58151,0.58723,0.70085,0.7562,0.80441,0.81451,0.87985,0.94164
33.2,0.5,0.58186,0.58737,0.70124,0.75608,0.8048,0.81467,0.88006,0.94151
33.3,0.5,0.58219,0.58751,0.70161,0.75595,0.80518,0.81484,0.88027,0.94138
33.4,0.5,0.5825,0.58767,0.70196,0.75581,0.80554,0.81501,0.88049,0.94125
33.5,0.5,0.58278,0.58783,0.70228,0.75564,0.80589,0.8152,0.88072,0.94113
33.6,0.5,0.58304,0.588,0.70258,0.75546,0.80623,0.8154,0.88095,0.94101
33.7,0.5,0.58329,0.58818,0.70287,0.75526,0.80655,0.81561,0.88118,0.94089
33.8,0.5,0.58351,0.58837,0.70313,0.75504,0.80687,0.81582,0.88143,0.94077
33.9,0.5,0.58371,0.58857,0.70337,0.75481,0.80717,0.81605,0.88167,0.94066
34,0.5,0.5839,0.58879,0.7036,0.75456,0.80745,0.81629,0.88192,0.94055
34.1,0.5,0.58406,0.58901,0.70381,0.75429,0.80772,0.81654,0.88218,0.94044
34.2,0.5,0.58421,0.58925,0.704,0.754,0.80798,0.81679,0.88244,0.94033
34.3,0.5,0.58434,0.58951,0.70417,0.7537,0.80823,0.81707,0.88271,0.94023
34.4,0.5,0.58445,0.58978,0.70433,0.75337,0.80846,0.81735,0.88298,0.94012
34.5,0.5,0.58454,0.59006,0.70447,0.75303,0.80869,0.81764,0.88325,0.94003
34.6,0.5,0.58462,0.59036,0.7046,0.75267,0.80889,0.81795,0.88353,0.93993
34.7,0.5,0.58469,0.59068,0.70471,0.75229,0.80909,0.81826,0.88382,0.93984
34.8,0.5,0.58474,0.59102,0.70481,0.75189,0.80927,0.81859,0.8841,0.93975
34.9,0.5,0.58477,0.59138,0.70489,0.75147,0.80944,0.81893,0.88439,0.93966
35,0.5,0.58479,0.59176,0.70496,0.75104,0.80959,0.81929,0.88469,0.93957
35.1,0.5,0.5848,0.59217,0.70502,0.75058,0.80973,0.81965,0.88499,0.93949
35.2,0.5,0.58479,0.59259,0.70506,0.75011,0.80986,0.82003,0.88529,0.93941
35.3,0.5,0.58477,0.59304,0.70509,0.74961,0.80998,0.82042,0.8856,0.93933
35.4,0.5,0.58474,0.59352,0.70511,0.7491,0.81008,0.82082,0.8859,0.93926
35.5,0.5,0.58469,0.59402,0.70512,0.74857,0.81017,0.82124,0.88622,0.93919
35.6,0.5,0.58464,0.59455,0.70511,0.74802,0.81024,0.82167,0.88653,0.93912
35.7,0.5,0.58457,0.59511,0.7051,0.74745,0.8103,0.82211,0.88685,0.93905
35.8,0.5,0.58448,0.5957,0.70507,0.74687,0.81035,0.82257,0.88716,0.93899
35.9,0.5,0.58439,0.59632,0.70503,0.74626,0.81038,0.82303,0.88748,0.93893
36,0.5,0.58429,0.59697,0.70498,0.74564,0.8104,0.82351,0.88781,0.93887
36.1,0.5,0.58417,0.59765,0.70491,0.74501,0.81041,0.824,0.88813,0.93882
36.2,0.5,0.58404,0.59836,0.70483,0.74435,0.8104,0.82451,0.88846,0.93877
36.3,0.5,0.5839,0.59911,0.70475,0.74369,0.81038,0.82502,0.88878,0.93872
36.4,0.5,0.58375,0.59989,0.70465,0.743,0.81034,0.82555,0.88911,0.93867
36.5,0.5,0.58358,0.6007,0.70453,0.74231,0.81029,0.82608,0.88944,0.93863
36.6,0.5,0.58341,0.60155,0.70441,0.7416,0.81023,0.82663,0.88977,0.93859
36.7,0.5,0.58322,0.60242,0.70427,0.74087,0.81015,0.82719,0.8901,0.93855
36.8,0.5,0.58302,0.60333,0.70412,0.74014,0.81005,0.82775,0.89044,0.93852
36.9,0.5,0.58281,0.60427,0.70395,0.73939,0.80994,0.82833,0.89077,0.93849
37,0.5,0.58258,0.60524,0.70378,0.73864,0.80982,0.82892,0.8911,0.93846
37.1,0.5,0.58235,0.60623,0.70358,0.73787,0.80968,0.82951,0.89143,0.93843
37.2,0.5,0.5821,0.60725,0.70338,0.73709,0.80953,0.83011,0.89176,0.93841
37.3,0.5,0.58183,0.6083,0.70315,0.73631,0.80936,0.83072,0.8921,0.93838
37.4,0.5,0.58155,0.60937,0.70291,0.73553,0.80918,0.83134,0.89243,0.93837
37.5,0.5,0.58126,0.61046,0.70266,0.73473,0.80898,0.83196,0.89276,0.93835
37.6,0.5,0.58096,0.61156,0.70239,0.73393,0.80876,0.83259,0.89309,0.93834
37.7,0.5,0.58064,0.61268,0.7021,0.73313,0.80853,0.83322,0.89342,0.93833
37.8,0.5,0.5803,0.61382,0.7018,0.73233,0.80829,0.83386,0.89374,0.93832
37.9,0.5,0.57996,0.61496,0.70147,0.73153,0.80803,0.8345,0.89407,0.93832
38,0.5,0.57959,0.61611,0.70113,0.73072,0.80775,0.83514,0.89439,0.93831
38.1,0.5,0.57921,0.61726,0.70077,0.72992,0.80746,0.83579,0.89472,0.93831
38.2,0.5,0.57881,0.61842,0.70038,0.72912,0.80715,0.83644,0.89504,0.93832
38.3,0.5,0.5784,0.61957,0.69998,0.72832,0.80683,0.83709,0.89536,0.93832
38.4,0.5,0.57797,0.62072,0.69956,0.72752,0.80649,0.83774,0.89568,0.93833
38.5,0.5,0.57753,0.62186,0.69911,0.72673,0.80613,0.83839,0.89599,0.93834
38.6,0.5,0.57706,0.623,0.69864,0.72595,0.80576,0.83903,0.89631,0.93836
38.7,0.5,0.57658,0.62411,0.69815,0.72517,0.80538,0.83968,0.89662,0.93837
38.8,0.5,0.57609,0.62522,0.69764,0.7244,0.80498,0.84033,0.89693,0.93839
38.9,0.5,0.57557,0.6263,0.6971,0.72363,0.80456,0.84097,0.89723,0.93841
39,0.5,0.57504,0.62737,0.69654,0.72288,0.80413,0.84161,0.89754,0.93843
39.1,0.5,0.57449,0.62842,0.69596,0.72214,0.80368,0.84225,0.89784,0.93846
39.2,0.5,0.57393,0.62944,0.69535,0.7214,0.80322,0.84289,0.89814,0.93849
39.3,0.5,0.57334,0.63044,0.69472,0.72068,0.80274,0.84352,0.89843,0.93852
39.4,0.5,0.57274,0.63141,0.69406,0.71997,0.80226,0.84414,0.89872,0.93855
39.5,0.5,0.57213,0.63235,0.69338,0.71927,0.80175,0.84476,0.89901,0.93858
39.6,0.5,0.5715,0.63326,0.69268,0.71859,0.80124,0.84538,0.8993,0.93862
39.7,0.5,0.57085,0.63415,0.69195,0.71791,0.80071,0.84598,0.89958,0.93866
39.8,0.5,0.57018,0.635,0.6912,0.71726,0.80016,0.84659,0.89986,0.9387
39.9,0.5,0.5695,0.63582,0.69043,0.71661,0.79961,0.84718,0.90014,0.93875
40,0.5,0.56881,0.63661,0.68963,0.71598,0.79904,0.84777,0.90041,0.93879
40.1,0.5,0.5681,0.63737,0.68882,0.71536,0.79847,0.84835,0.90068,0.93884
40.2,0.5,0.56738,0.63809,0.68798,0.71476,0.79788,0.84892,0.90094,0.93889
40.3,0.5,0.56665,0.63878,0.68713,0.71418,0.79728,0.84949,0.9012,0.93894
40.4,0.5,0.56591,0.63944,0.68625,0.71361,0.79668,0.85005,0.90146,0.939
40.5,0.5,0.56515,0.64007,0.68536,0.71305,0.79606,0.8506,0.90172,0.93905
40.6,0.5,0.56438,0.64067,0.68445,0.71251,0.79544,0.85114,0.90197,0.93911
40.7,0.5,0.56361,0.64123,0.68352,0.71199,0.7948,0.85167,0.90221,0.93917
40.8,0.5,0.56283,0.64176,0.68258,0.71148,0.79417,0.85219,0.90245,0.93923
40.9,0.5,0.56204,0.64226,0.68163,0.71098,0.79352,0.85271,0.90269,0.93929
41,0.5,0.56124,0.64274,0.68067,0.71051,0.79287,0.85321,0.90292,0.93936
41.1,0.5,0.56044,0.64318,0.6797,0.71004,0.79221,0.8537,0.90315,0.93943
41.2,0.5,0.55964,0.6436,0.67872,0.7096,0.79156,0.85419,0.90338,0.9395
41.3,0.5,0.55883,0.64398,0.67773,0.70916,0.79089,0.85467,0.9036,0.93957
41.4,0.5,0.55802,0.64434,0.67674,0.70875,0.79023,0.85513,0.90382,0.93964
41.5,0.5,0.55722,0.64468,0.67574,0.70834,0.78956,0.85559,0.90403,0.93971
41.6,0.5,0.55641,0.64499,0.67475,0.70795,0.78889,0.85604,0.90424,0.93979
41.7,0.5,0.5556,0.64527,0.67375,0.70758,0.78822,0.85648,0.90444,0.93986
41.8,0.5,0.5548,0.64554,0.67276,0.70722,0.78755,0.8569,0.90464,0.93994
41.9,0.5,0.55401,0.64578,0.67176,0.70687,0.78688,0.85732,0.90483,0.94002
42,0.5,0.55321,0.646,0.67078,0.70654,0.78622,0.85773,0.90502,0.9401
42.1,0.5,0.55243,0.6462,0.66979,0.70622,0.78555,0.85813,0.90521,0.94018
42.2,0.5,0.55165,0.64637,0.66882,0.70591,0.78489,0.85851,0.90539,0.94026
42.3,0.5,0.55088,0.64653,0.66786,0.70562,0.78423,0.85889,0.90557,0.94035
42.4,0.5,0.55013,0.64668,0.6669,0.70534,0.78357,0.85926,0.90574,0.94043
42.5,0.5,0.54938,0.6468,0.66596,0.70507,0.78292,0.85962,0.9059,0.94052
42.6,0.5,0.54864,0.64691,0.66503,0.70482,0.78228,0.85997,0.90607,0.94061
42.7,0.5,0.54792,0.64701,0.66411,0.70457,0.78164,0.8603,0.90622,0.9407
42.8,0.5,0.54721,0.64709,0.66321,0.70434,0.78101,0.86063,0.90638,0.94079
42.9,0.5,0.54651,0.64715,0.66233,0.70411,0.78038,0.86095,0.90652,0.94088
43,0.5,0.54583,0.6472,0.66146,0.7039,0.77976,0.86126,0.90667,0.94097
43.1,0.5,0.54517,0.64724,0.66061,0.7037,0.77915,0.86156,0.9068,0.94106
43.2,0.5,0.54452,0.64727,0.65978,0.70351,0.77855,0.86185,0.90694,0.94116
43.3,0.5,0.54389,0.64728,0.65897,0.70333,0.77795,0.86212,0.90707,0.94125
43.4,0.5,0.54327,0.64729,0.65818,0.70316,0.77737,0.86239,0.90719,0.94134
43.5,0.5,0.54267,0.64728,0.65741,0.703,0.77679,0.86265,0.90731,0.94144
43.6,0.5,0.54209,0.64726,0.65666,0.70285,0.77622,0.8629,0.90742,0.94154
43.7,0.5,0.54153,0.64723,0.65594,0.7027,0.77566,0.86314,0.90753,0.94163
43.8,0.5,0.54099,0.6472,0.65523,0.70257,0.77511,0.86337,0.90763,0.94173
43.9,0.5,0.54047,0.64715,0.65455,0.70244,0.77458,0.86359,0.90773,0.94183
44,0.5,0.53996,0.64709,0.65388,0.70232,0.77405,0.8638,0.90782,0.94193
44.1,0.5,0.53947,0.64703,0.65324,0.70221,0.77353,0.864,0.90791,0.94203
44.2,0.5,0.53901,0.64695,0.65263,0.70211,0.77303,0.86419,0.90799,0.94213
44.3,0.5,0.53856,0.64687,0.65203,0.70202,0.77253,0.86437,0.90807,0.94223
44.4,0.5,0.53813,0.64678,0.65146,0.70193,0.77205,0.86454,0.90814,0.94233
44.5,0.5,0.53772,0.64668,0.65091,0.70185,0.77157,0.86471,0.9082,0.94243
44.6,0.5,0.53733,0.64657,0.65038,0.70177,0.77111,0.86486,0.90826,0.94253
44.7,0.5,0.53695,0.64644,0.64987,0.70171,0.77066,0.865,0.90832,0.94263
44.8,0.5,0.5366,0.64632,0.64938,0.70165,0.77022,0.86513,0.90837,0.94273
44.9,0.5,0.53626,0.64618,0.64892,0.7016,0.76979,0.86525,0.90841,0.94283
45,0.5,0.53594,0.64603,0.64847,0.70155,0.76937,0.86536,0.90845,0.94293
45.1,0.5,0.53563,0.64587,0.64804,0.70151,0.76897,0.86546,0.90848,0.94303
45.2,0.5,0.53535,0.6457,0.64764,0.70148,0.76857,0.86555,0.90851,0.94313
45.3,0.5,0.53507,0.64551,0.64725,0.70145,0.76819,0.86563,0.90853,0.94323
45.4,0.5,0.53482,0.64532,0.64688,0.70143,0.76781,0.86571,0.90855,0.94334
45.5,0.5,0.53458,0.64511,0.64653,0.70141,0.76745,0.86577,0.90856,0.94344
45.6,0.5,0.53436,0.6449,0.6462,0.7014,0.7671,0.86582,0.90857,0.94354
45.7,0.5,0.53415,0.64466,0.64588,0.7014,0.76676,0.86585,0.90857,0.94364
45.8,0.5,0.53395,0.64442,0.64558,0.7014,0.76643,0.86588,0.90856,0.94374
45.9,0.5,0.53377,0.64416,0.6453,0.70141,0.76611,0.8659,0.90855,0.94384
46,0.5,0.5336,0.64389,0.64503,0.70142,0.7658,0.86591,0.90853,0.94394
46.1,0.5,0.53344,0.64359,0.64478,0.70144,0.7655,0.8659,0.90851,0.94404
46.2,0.5,0.5333,0.64329,0.64454,0.70146,0.76521,0.86589,0.90848,0.94414
46.3,0.5,0.53316,0.64296,0.64432,0.70149,0.76493,0.86586,0.90844,0.94424
46.4,0.5,0.53304,0.64262,0.64411,0.70153,0.76466,0.86582,0.9084,0.94434
46.5,0.5,0.53293,0.64226,0.64391,0.70157,0.7644,0.86578,0.90835,0.94444
46.6,0.5,0.53283,0.64188,0.64372,0.70162,0.76415,0.86571,0.9083,0.94453
46.7,0.5,0.53274,0.64148,0.64355,0.70167,0.7639,0.86564,0.90824,0.94463
46.8,0.5,0.53266,0.64106,0.64338,0.70173,0.76367,0.86556,0.90817,0.94473
46.9,0.5,0.53259,0.64062,0.64323,0.7018,0.76345,0.86546,0.9081,0.94483
47,0.5,0.53252,0.64015,0.64309,0.70187,0.76323,0.86535,0.90802,0.94492
47.1,0.5,0.53247,0.63966,0.64296,0.70195,0.76303,0.86523,0.90794,0.94502
47.2,0.5,0.53242,0.63915,0.64284,0.70203,0.76283,0.8651,0.90785,0.94511
47.3,0.5,0.53238,0.63862,0.64272,0.70213,0.76264,0.86495,0.90775,0.94521
47.4,0.5,0.53235,0.63806,0.64262,0.70222,0.76246,0.86479,0.90765,0.9453
47.5,0.5,0.53232,0.63748,0.64252,0.70233,0.76228,0.86462,0.90754,0.94539
47.6,0.5,0.5323,0.63687,0.64244,0.70244,0.76212,0.86444,0.90743,0.94549
47.7,0.5,0.53229,0.63623,0.64236,0.70256,0.76196,0.86424,0.90731,0.94558
47.8,0.5,0.53228,0.63557,0.64228,0.70269,0.76181,0.86403,0.90718,0.94567
47.9,0.5,0.53228,0.63489,0.64222,0.70282,0.76167,0.8638,0.90705,0.94576
48,0.5,0.53228,0.63418,0.64216,0.70297,0.76154,0.86356,0.90691,0.94585
48.1,0.5,0.53229,0.63345,0.64211,0.70312,0.76141,0.86331,0.90677,0.94594
48.2,0.5,0.5323,0.63269,0.64206,0.70328,0.76129,0.86305,0.90662,0.94602
48.3,0.5,0.53232,0.63191,0.64202,0.70345,0.76117,0.86277,0.90646,0.94611
48.4,0.5,0.53235,0.6311,0.64199,0.70363,0.76107,0.86248,0.9063,0.9462
48.5,0.5,0.53238,0.63027,0.64196,0.70382,0.76097,0.86217,0.90613,0.94628
48.6,0.5,0.53241,0.62942,0.64193,0.70401,0.76088,0.86185,0.90596,0.94637
48.7,0.5,0.53245,0.62855,0.64191,0.70422,0.76079,0.86152,0.90578,0.94645
48.8,0.5,0.53249,0.62765,0.6419,0.70444,0.76071,0.86117,0.9056,0.94653
48.9,0.5,0.53254,0.62674,0.64189,0.70467,0.76064,0.86081,0.9054,0.94661
49,0.5,0.5326,0.62581,0.64189,0.70491,0.76057,0.86043,0.90521,0.9467
49.1,0.5,0.53265,0.62486,0.64189,0.70516,0.76051,0.86005,0.90501,0.94677
49.2,0.5,0.53272,0.6239,0.64189,0.70543,0.76045,0.85965,0.9048,0.94685
49.3,0.5,0.53278,0.62293,0.6419,0.70571,0.76041,0.85923,0.90459,0.94693
49.4,0.5,0.53286,0.62194,0.64192,0.706,0.76036,0.85881,0.90437,0.94701
49.5,0.5,0.53293,0.62094,0.64194,0.7063,0.76033,0.85837,0.90414,0.94708
49.6,0.5,0.53302,0.61994,0.64196,0.70662,0.7603,0.85792,0.90392,0.94716
49.7,0.5,0.5331,0.61892,0.64199,0.70695,0.76028,0.85745,0.90368,0.94723
49.8,0.5,0.5332,0.61791,0.64202,0.70729,0.76026,0.85698,0.90344,0.9473
49.9,0.5,0.5333,0.61689,0.64206,0.70765,0.76025,0.85649,0.9032,0.94738
50,0.5,0.5334,0.61586,0.6421,0.70803,0.76024,0.85599,0.90295,0.94745
50.1,0.5,0.53352,0.61484,0.64215,0.70842,0.76024,0.85548,0.9027,0.94751
50.2,0.5,0.53363,0.61382,0.6422,0.70883,0.76025,0.85496,0.90245,0.94758
50.3,0.5,0.53376,0.61281,0.64225,0.70926,0.76026,0.85443,0.90219,0.94765
50.4,0.5,0.53389,0.6118,0.64231,0.7097,0.76028,0.85389,0.90192,0.94772
50.5,0.5,0.53404,0.61079,0.64238,0.71016,0.76031,0.85335,0.90165,0.94778
50.6,0.5,0.53418,0.6098,0.64245,0.71063,0.76034,0.85279,0.90138,0.94784
50.7,0.5,0.53434,0.60882,0.64253,0.71112,0.76038,0.85222,0.9011,0.94791
50.8,0.5,0.53451,0.60785,0.64261,0.71164,0.76042,0.85165,0.90082,0.94797
50.9,0.5,0.53469,0.60689,0.6427,0.71216,0.76047,0.85107,0.90054,0.94803
51,0.5,0.53487,0.60595,0.6428,0.71271,0.76053,0.85049,0.90026,0.94809
51.1,0.5,0.53507,0.60502,0.6429,0.71327,0.76059,0.8499,0.89997,0.94814
51.2,0.5,0.53528,0.60412,0.64301,0.71385,0.76066,0.8493,0.89968,0.9482
51.3,0.5,0.5355,0.60323,0.64313,0.71445,0.76074,0.8487,0.89938,0.94826
51.4,0.5,0.53574,0.60236,0.64325,0.71507,0.76082,0.84809,0.89908,0.94831
51.5,0.5,0.53599,0.60151,0.64339,0.7157,0.76092,0.84748,0.89878,0.94836
51.6,0.5,0.53625,0.60068,0.64353,0.71635,0.76101,0.84687,0.89848,0.94841
51.7,0.5,0.53652,0.59988,0.64368,0.71702,0.76112,0.84625,0.89818,0.94847
51.8,0.5,0.53682,0.5991,0.64384,0.7177,0.76123,0.84564,0.89788,0.94851
51.9,0.5,0.53713,0.59834,0.64401,0.7184,0.76136,0.84502,0.89757,0.94856
52,0.5,0.53746,0.59761,0.64419,0.71912,0.76149,0.8444,0.89726,0.94861
52.1,0.5,0.5378,0.5969,0.64438,0.71984,0.76162,0.84378,0.89695,0.94865
52.2,0.5,0.53817,0.59621,0.64459,0.72058,0.76177,0.84317,0.89664,0.9487
52.3,0.5,0.53855,0.59555,0.6448,0.72134,0.76192,0.84255,0.89633,0.94874
52.4,0.5,0.53896,0.59492,0.64503,0.7221,0.76208,0.84193,0.89602,0.94878
52.5,0.5,0.53939,0.59431,0.64528,0.72288,0.76226,0.84132,0.89571,0.94882
52.6,0.5,0.53984,0.59372,0.64553,0.72366,0.76244,0.84071,0.89539,0.94886
52.7,0.5,0.54032,0.59316,0.64581,0.72446,0.76263,0.84011,0.89508,0.9489
52.8,0.5,0.54083,0.59263,0.6461,0.72526,0.76283,0.8395,0.89477,0.94894
52.9,0.5,0.54135,0.59212,0.6464,0.72607,0.76303,0.83891,0.89446,0.94897
53,0.5,0.54191,0.59163,0.64673,0.72688,0.76325,0.83831,0.89415,0.94901
53.1,0.5,0.5425,0.59117,0.64707,0.7277,0.76348,0.83772,0.89384,0.94904
53.2,0.5,0.54311,0.59073,0.64743,0.72852,0.76372,0.83714,0.89353,0.94907
53.3,0.5,0.54375,0.59031,0.64781,0.72935,0.76397,0.83656,0.89322,0.9491
53.4,0.5,0.54442,0.58991,0.64822,0.73017,0.76423,0.83599,0.89291,0.94913
53.5,0.5,0.54512,0.58954,0.64864,0.731,0.7645,0.83543,0.8926,0.94916
53.6,0.5,0.54585,0.58919,0.64909,0.73183,0.76479,0.83487,0.8923,0.94918
53.7,0.5,0.54661,0.58885,0.64956,0.73265,0.76508,0.83432,0.89199,0.94921
53.8,0.5,0.5474,0.58854,0.65006,0.73347,0.76539,0.83378,0.89169,0.94923
53.9,0.5,0.54823,0.58825,0.65058,0.73428,0.76571,0.83324,0.89139,0.94926
54,0.5,0.54908,0.58797,0.65113,0.73509,0.76604,0.83272,0.89109,0.94928
54.1,0.5,0.54995,0.58771,0.6517,0.73589,0.76638,0.8322,0.8908,0.9493
54.2,0.5,0.55086,0.58747,0.6523,0.73669,0.76673,0.83169,0.8905,0.94932
54.3,0.5,0.55179,0.58725,0.65293,0.73748,0.7671,0.83119,0.89021,0.94933
54.4,0.5,0.55275,0.58704,0.65359,0.73826,0.76748,0.8307,0.88992,0.94935
54.5,0.5,0.55373,0.58685,0.65427,0.73902,0.76787,0.83021,0.88964,0.94936
54.6,0.5,0.55473,0.58667,0.65498,0.73978,0.76828,0.82974,0.88936,0.94938
54.7,0.5,0.55575,0.5865,0.65572,0.74053,0.76869,0.82927,0.88908,0.94939
54.8,0.5,0.55678,0.58635,0.65649,0.74126,0.76912,0.82882,0.8888,0.9494
54.9,0.5,0.55783,0.58621,0.65729,0.74198,0.76957,0.82837,0.88853,0.94941
55,0.5,0.5589,0.58609,0.65811,0.74269,0.77002,0.82793,0.88826,0.94942
55.1,0.5,0.55997,0.58597,0.65896,0.74338,0.77049,0.82751,0.88799,0.94942
55.2,0.5,0.56105,0.58587,0.65984,0.74406,0.77097,0.82709,0.88773,0.94943
55.3,0.5,0.56213,0.58577,0.66073,0.74473,0.77146,0.82668,0.88747,0.94943
55.4,0.5,0.56322,0.58569,0.66166,0.74538,0.77197,0.82628,0.88721,0.94944
55.5,0.5,0.5643,0.58561,0.6626,0.74601,0.77249,0.82589,0.88696,0.94944
55.6,0.5,0.56538,0.58554,0.66357,0.74663,0.77302,0.82551,0.88671,0.94944
55.7,0.5,0.56645,0.58548,0.66455,0.74723,0.77356,0.82514,0.88647,0.94944
55.8,0.5,0.56751,0.58543,0.66555,0.74782,0.77411,0.82478,0.88623,0.94944
55.9,0.5,0.56855,0.58538,0.66657,0.74839,0.77467,0.82443,0.88599,0.94943
56,0.5,0.56959,0.58535,0.6676,0.74894,0.77524,0.82409,0.88576,0.94943
56.1,0.5,0.5706,0.58532,0.66865,0.74947,0.77582,0.82376,0.88553,0.94942
56.2,0.5,0.5716,0.58529,0.6697,0.74999,0.77642,0.82343,0.88531,0.94942
56.3,0.5,0.57257,0.58527,0.67076,0.75049,0.77702,0.82312,0.88509,0.94941
56.4,0.5,0.57352,0.58526,0.67182,0.75097,0.77763,0.82281,0.88487,0.9494
56.5,0.5,0.57445,0.58525,0.67289,0.75144,0.77824,0.82252,0.88466,0.94939
56.6,0.5,0.57534,0.58524,0.67395,0.75189,0.77887,0.82223,0.88446,0.94938
56.7,0.5,0.57621,0.58525,0.67502,0.75232,0.7795,0.82195,0.88426,0.94936
56.8,0.5,0.57705,0.58525,0.67608,0.75274,0.78013,0.82168,0.88406,0.94935
56.9,0.5,0.57786,0.58526,0.67714,0.75314,0.78078,0.82142,0.88387,0.94933
57,0.5,0.57864,0.58528,0.67819,0.75352,0.78142,0.82117,0.88368,0.94932
57.1,0.5,0.57939,0.58529,0.67923,0.75388,0.78207,0.82092,0.8835,0.9493
57.2,0.5,0.5801,0.58532,0.68026,0.75423,0.78273,0.82069,0.88332,0.94928
57.3,0.5,0.58078,0.58534,0.68128,0.75456,0.78339,0.82046,0.88315,0.94926
57.4,0.5,0.58143,0.58537,0.68228,0.75488,0.78405,0.82024,0.88298,0.94924
57.5,0.5,0.58204,0.58541,0.68327,0.75518,0.78471,0.82003,0.88282,0.94922
57.6,0.5,0.58262,0.58545,0.68424,0.75546,0.78537,0.81983,0.88266,0.94919
57.7,0.5,0.58317,0.58549,0.68519,0.75572,0.78603,0.81963,0.88251,0.94917
57.8,0.5,0.58369,0.58553,0.68612,0.75597,0.78669,0.81944,0.88236,0.94914
57.9,0.5,0.58417,0.58558,0.68703,0.75621,0.78735,0.81926,0.88222,0.94912
58,0.5,0.58462,0.58564,0.68792,0.75643,0.78801,0.81909,0.88208,0.94909
58.1,0.5,0.58505,0.58569,0.68878,0.75663,0.78866,0.81893,0.88195,0.94906
58.2,0.5,0.58544,0.58576,0.68963,0.75682,0.78931,0.81877,0.88182,0.94903
58.3,0.5,0.5858,0.58582,0.69044,0.75699,0.78996,0.81862,0.8817,0.949
