t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
35,14.71,13.318,14.075,12.344,12.139,11.905,12.397,11.989,11.745
35.1,14.71,13.313,14.069,12.34,12.144,11.901,12.392,11.985,11.746
35.2,14.71,13.309,14.061,12.336,12.15,11.897,12.388,11.981,11.747
35.3,14.71,13.305,14.054,12.333,12.156,11.893,12.383,11.977,11.749
35.4,14.71,13.302,14.045,12.33,12.162,11.89,12.377,11.972,11.75
35.5,14.71,13.299,14.037,12.327,12.168,11.887,12.372,11.968,11.751
35.6,14.71,13.296,14.028,12.324,12.175,11.884,12.367,11.964,11.753
35.7,14.71,13.294,14.018,12.322,12.183,11.881,12.361,11.96,11.754
35.8,14.71,13.292,14.008,12.32,12.19,11.878,12.355,11.955,11.755
35.9,14.71,13.291,13.997,12.318,12.198,11.876,12.349,11.951,11.756
36,14.71,13.29,13.986,12.317,12.206,11.874,12.342,11.946,11.757
36.1,14.71,13.289,13.974,12.316,12.215,11.872,12.336,11.942,11.758
36.2,14.71,13.288,13.962,12.315,12.224,11.871,12.329,11.937,11.759
36.3,14.71,13.288,13.948,12.314,12.233,11.869,12.322,11.933,11.76
36.4,14.71,13.289,13.935,12.314,12.243,11.868,12.315,11.928,11.761
36.5,14.71,13.289,13.92,12.314,12.253,11.867,12.308,11.924,11.762
36.6,14.71,13.29,13.905,12.314,12.263,11.866,12.3,11.919,11.763
36.7,14.71,13.292,13.889,12.314,12.273,11.866,12.293,11.914,11.763
36.8,14.71,13.293,13.873,12.315,12.284,11.865,12.285,11.91,11.764
36.9,14.71,13.295,13.856,12.316,12.295,11.865,12.277,11.905,11.765
37,14.71,13.297,13.838,12.317,12.307,11.865,12.269,11.9,11.766
37.1,14.71,13.3,13.819,12.318,12.318,11.866,12.26,11.896,11.766
37.2,14.71,13.303,13.8,12.32,12.33,11.866,12.252,11.891,11.767
37.3,14.71,13.306,13.78,12.322,12.342,11.867,12.243,11.886,11.767
37.4,14.71,13.31,13.76,12.324,12.355,11.868,12.235,11.881,11.768
37.5,14.71,13.314,13.739,12.326,12.367,11.869,12.226,11.876,11.768
37.6,14.71,13.318,13.717,12.329,12.38,11.871,12.217,11.872,11.769
37.7,14.71,13.323,13.695,12.332,12.394,11.872,12.207,11.867,11.769
37.8,14.71,13.328,13.672,12.335,12.407,11.874,12.198,11.862,11.77
37.9,14.71,13.333,13.649,12.339,12.42,11.877,12.189,11.857,11.77
38,14.71,13.338,13.625,12.342,12.434,11.879,12.179,11.852,11.77
38.1,14.71,13.344,13.601,12.347,12.448,11.882,12.17,11.848,11.771
38.2,14.71,13.351,13.576,12.351,12.462,11.885,12.16,11.843,11.771
38.3,14.71,13.357,13.552,12.356,12.476,11.888,12.15,11.838,11.771
38.4,14.71,13.364,13.526,12.361,12.49,11.891,12.14,11.833,11.771
38.5,14.71,13.372,13.501,12.366,12.504,11.895,12.131,11.829,11.771
38.6,14.71,13.38,13.476,12.372,12.519,11.899,12.121,11.824,11.771
38.7,14.71,13.388,13.45,12.378,12.533,11.903,12.111,11.819,11.771
38.8,14.71,13.397,13.425,12.385,12.548,11.908,12.101,11.815,11.771
38.9,14.71,13.406,13.399,12.392,12.562,11.912,12.091,11.81,11.771
39,14.71,13.415,13.374,12.399,12.576,11.917,12.081,11.805,11.771
39.1,14.71,13.425,13.348,12.407,12.591,11.923,12.071,11.801,11.771
39.2,14.71,13.435,13.323,12.415,12.605,11.928,12.061,11.796,11.771
39.3,14.71,13.446,13.298,12.424,12.62,11.934,12.051,11.792,11.771
39.4,14.71,13.457,13.273,12.433,12.634,11.94,12.041,11.787,11.771
39.5,14.71,13.468,13.249,12.442,12.648,11.946,12.031,11.783,11.77
39.6,14.71,13.48,13.225,12.452,12.663,11.952,12.021,11.779,11.77
39.7,14.71,13.493,13.201,12.462,12.677,11.959,12.011,11.774,11.77
39.8,14.71,13.506,13.178,12.473,12.691,11.966,12.002,11.77,11.769
39.9,14.71,13.519,13.155,12.484,12.704,11.973,11.992,11.766,11.769
40,14.71,13.533,13.132,12.496,12.718,11.981,11.982,11.761,11.769
40.1,14.71,13.547,13.111,12.508,12.732,11.988,11.973,11.757,11.768
40.2,14.71,13.562,13.089,12.52,12.745,11.996,11.963,11.753,11.768
40.3,14.71,13.577,13.069,12.533,12.758,12.004,11.954,11.749,11.767
40.4,14.71,13.592,13.048,12.547,12.771,12.012,11.944,11.745,11.767
40.5,14.71,13.608,13.029,12.561,12.784,12.021,11.935,11.741,11.766
40.6,14.71,13.624,13.01,12.575,12.796,12.03,11.926,11.737,11.766
40.7,14.71,13.641,12.992,12.59,12.809,12.039,11.917,11.733,11.765
40.8,14.71,13.658,12.974,12.605,12.821,12.048,11.908,11.729,11.764
40.9,14.71,13.676,12.957,12.62,12.833,12.057,11.9,11.725,11.764
41,14.71,13.694,12.941,12.636,12.845,12.066,11.891,11.722,11.763
41.1,14.71,13.712,12.925,12.653,12.856,12.076,11.882,11.718,11.762
41.2,14.71,13.731,12.91,12.67,12.867,12.086,11.874,11.714,11.762
41.3,14.71,13.749,12.895,12.687,12.878,12.096,11.866,11.711,11.761
41.4,14.71,13.769,12.881,12.704,12.889,12.106,11.858,11.707,11.76
41.5,14.71,13.788,12.868,12.722,12.899,12.116,11.85,11.704,11.759
41.6,14.71,13.808,12.856,12.74,12.909,12.127,11.842,11.7,11.758
41.7,14.71,13.828,12.844,12.759,12.919,12.137,11.834,11.697,11.757
41.8,14.71,13.848,12.832,12.777,12.929,12.148,11.827,11.694,11.756
41.9,14.71,13.869,12.822,12.796,12.938,12.158,11.819,11.691,11.756
42,14.71,13.889,12.811,12.815,12.947,12.169,11.812,11.687,11.755
42.1,14.71,13.91,12.802,12.834,12.956,12.18,11.805,11.684,11.754
42.2,14.71,13.931,12.793,12.854,12.964,12.191,11.798,11.681,11.753
42.3,14.71,13.952,12.784,12.873,12.973,12.202,11.791,11.678,11.752
42.4,14.71,13.974,12.776,12.893,12.981,12.213,11.784,11.675,11.751
42.5,14.71,13.995,12.769,12.913,12.988,12.224,11.778,11.672,11.749
42.6,14.71,14.016,12.762,12.932,12.996,12.235,11.771,11.67,11.748
42.7,14.71,14.037,12.755,12.952,13.003,12.246,11.765,11.667,11.747
42.8,14.71,14.058,12.749,12.972,13.01,12.257,11.759,11.664,11.746
42.9,14.71,14.08,12.743,12.992,13.017,12.268,11.753,11.662,11.745
43,14.71,14.101,12.738,13.011,13.023,12.279,11.747,11.659,11.744
43.1,14.71,14.122,12.733,13.031,13.029,12.289,11.741,11.657,11.743
43.2,14.71,14.143,12.729,13.05,13.035,12.3,11.736,11.654,11.742
43.3,14.71,14.163,12.725,13.07,13.041,12.311,11.731,11.652,11.74
43.4,14.71,14.184,12.722,13.089,13.047,12.322,11.725,11.65,11.739
43.5,14.71,14.204,12.718,13.108,13.052,12.333,11.72,11.648,11.738
43.6,14.71,14.224,12.715,13.127,13.057,12.343,11.715,11.645,11.737
43.7,14.71,14.244,12.713,13.145,13.062,12.354,11.711,11.643,11.736
43.8,14.71,14.264,12.711,13.163,13.067,12.364,11.706,11.641,11.734
43.9,14.71,14.283,12.709,13.181,13.071,12.375,11.702,11.64,11.733
44,14.71,14.302,12.707,13.199,13.075,12.385,11.697,11.638,11.732
44.1,14.71,14.321,12.706,13.216,13.079,12.395,11.693,11.636,11.73
44.2,14.71,14.339,12.705,13.233,13.083,12.405,11.689,11.634,11.729
44.3,14.71,14.357,12.704,13.25,13.087,12.415,11.685,11.633,11.728
44.4,14.71,14.374,12.703,13.266,13.09,12.425,11.682,11.631,11.727
44.5,14.71,14.391,12.703,13.282,13.093,12.434,11.678,11.63,11.725
44.6,14.71,14.408,12.703,13.298,13.096,12.444,11.675,11.628,11.724
44.7,14.71,14.424,12.703,13.313,13.099,12.453,11.671,11.627,11.723
44.8,14.71,14.44,12.704,13.328,13.102,12.462,11.668,11.626,11.721
44.9,14.71,14.456,12.704,13.343,13.104,12.471,11.665,11.624,11.72
45,14.71,14.471,12.705,13.357,13.107,12.48,11.663,11.623,11.719
45.1,14.71,14.485,12.706,13.37,13.109,12.489,11.66,11.622,11.717
45.2,14.71,14.499,12.708,13.383,13.111,12.497,11.657,11.621,11.716
45.3,14.71,14.513,12.71,13.396,13.113,12.505,11.655,11.62,11.714
45.4,14.71,14.526,12.711,13.409,13.115,12.513,11.653,11.62,11.713
45.5,14.71,14.539,12.714,13.421,13.116,12.521,11.651,11.619,11.712
45.6,14.71,14.551,12.716,13.432,13.118,12.529,11.649,11.618,11.71
45.7,14.71,14.563,12.718,13.443,13.119,12.537,11.647,11.618,11.709
45.8,14.71,14.574,12.721,13.454,13.12,12.544,11.645,11.617,11.708
45.9,14.71,14.585,12.724,13.464,13.121,12.551,11.644,11.617,11.706
46,14.71,14.596,12.728,13.474,13.122,12.559,11.643,11.616,11.705
46.1,14.71,14.605,12.731,13.484,13.123,12.565,11.641,11.616,11.703
46.2,14.71,14.615,12.735,13.493,13.124,12.572,11.64,11.616,11.702
46.3,14.71,14.624,12.74,13.502,13.124,12.579,11.64,11.616,11.701
46.4,14.71,14.633,12.744,13.51,13.125,12.585,11.639,11.616,11.699
46.5,14.71,14.641,12.749,13.518,13.125,12.591,11.638,11.616,11.698
46.6,14.71,14.649,12.754,13.526,13.125,12.597,11.638,11.616,11.697
46.7,14.71,14.656,12.759,13.533,13.125,12.603,11.638,11.616,11.695
46.8,14.71,14.663,12.765,13.54,13.125,12.609,11.638,11.617,11.694
46.9,14.71,14.67,12.771,13.547,13.125,12.614,11.638,11.617,11.693
47,14.71,14.676,12.778,13.553,13.124,12.619,11.638,11.617,11.691
47.1,14.71,14.682,12.785,13.559,13.124,12.625,11.639,11.618,11.69
47.2,14.71,14.687,12.792,13.565,13.123,12.63,11.639,11.619,11.689
47.3,14.71,14.692,12.8,13.57,13.122,12.634,11.64,11.619,11.687
47.4,14.71,14.697,12.808,13.575,13.121,12.639,11.641,11.62,11.686
47.5,14.71,14.701,12.817,13.58,13.12,12.643,11.642,11.621,11.685
47.6,14.71,14.706,12.826,13.585,13.119,12.648,11.643,11.622,11.683
47.7,14.71,14.709,12.835,13.589,13.118,12.652,11.645,11.623,11.682
47.8,14.71,14.713,12.845,13.593,13.116,12.656,11.647,11.624,11.681
47.9,14.71,14.716,12.856,13.597,13.115,12.66,11.649,11.625,11.679
48,14.71,14.719,12.866,13.601,13.113,12.664,11.651,11.627,11.678
48.1,14.71,14.722,12.878,13.604,13.111,12.667,11.653,11.628,11.677
48.2,14.71,14.724,12.89,13.607,13.109,12.67,11.655,11.63,11.676
48.3,14.71,14.726,12.902,13.61,13.107,12.674,11.658,11.631,11.674
48.4,14.71,14.728,12.915,13.613,13.105,12.677,11.661,11.633,11.673
48.5,14.71,14.73,12.929,13.615,13.102,12.68,11.664,11.635,11.672
48.6,14.71,14.731,12.943,13.617,13.1,12.683,11.667,11.636,11.671
48.7,14.71,14.732,12.958,13.62,13.097,12.685,11.67,11.638,11.669
48.8,14.71,14.733,12.973,13.621,13.094,12.688,11.674,11.64,11.668
48.9,14.71,14.734,12.988,13.623,13.091,12.69,11.678,11.642,11.667
49,14.71,14.735,13.005,13.625,13.088,12.693,11.682,11.645,11.666
49.1,14.71,14.735,13.021,13.626,13.084,12.695,11.686,11.647,11.665
49.2,14.71,14.735,13.038,13.628,13.08,12.697,11.691,11.649,11.664
49.3,14.71,14.735,13.056,13.629,13.077,12.699,11.695,11.652,11.662
49.4,14.71,14.735,13.074,13.63,13.072,12.701,11.7,11.654,11.661
49.5,14.71,14.734,13.093,13.631,13.068,12.702,11.705,11.657,11.66
49.6,14.71,14.734,13.112,13.631,13.064,12.704,11.71,11.659,11.659
49.7,14.71,14.733,13.132,13.632,13.059,12.705,11.716,11.662,11.658
49.8,14.71,14.732,13.152,13.632,13.054,12.707,11.721,11.665,11.657
49.9,14.71,14.731,13.172,13.633,13.049,12.708,11.727,11.668,11.656
50,14.71,14.73,13.193,13.633,13.043,12.709,11.733,11.671,11.655
50.1,14.71,14.728,13.214,13.633,13.037,12.71,11.739,11.674,11.654
50.2,14.71,14.726,13.236,13.633,13.032,12.711,11.746,11.677,11.653
50.3,14.71,14.724,13.257,13.633,13.025,12.711,11.752,11.68,11.652
50.4,14.71,14.722,13.279,13.632,13.019,12.712,11.759,11.683,11.651
50.5,14.71,14.72,13.302,13.632,13.012,12.712,11.766,11.687,11.65
50.6,14.71,14.717,13.324,13.631,13.005,12.713,11.773,11.69,11.649
50.7,14.71,14.715,13.347,13.631,12.998,12.713,11.78,11.693,11.648
50.8,14.71,14.712,13.369,13.63,12.99,12.713,11.788,11.697,11.647
50.9,14.71,14.708,13.392,13.629,12.982,12.713,11.796,11.701,11.646
51,14.71,14.705,13.415,13.628,12.974,12.713,11.803,11.704,11.645
51.1,14.71,14.701,13.438,13.627,12.965,12.713,11.811,11.708,11.644
51.2,14.71,14.698,13.461,13.625,12.956,12.713,11.819,11.712,11.643
51.3,14.71,14.693,13.484,13.624,12.947,12.712,11.828,11.715,11.642
51.4,14.71,14.689,13.507,13.622,12.938,12.712,11.836,11.719,11.641
51.5,14.71,14.684,13.529,13.621,12.928,12.711,11.844,11.723,11.641
51.6,14.71,14.679,13.552,13.619,12.918,12.71,11.853,11.727,11.64
51.7,14.71,14.674,13.574,13.617,12.907,12.709,11.862,11.731,11.639
51.8,14.71,14.668,13.596,13.614,12.897,12.708,11.87,11.735,11.638
51.9,14.71,14.662,13.618,13.612,12.886,12.707,11.879,11.739,11.638
52,14.71,14.656,13.64,13.61,12.874,12.706,11.888,11.744,11.637
52.1,14.71,14.649,13.661,13.607,12.863,12.704,11.897,11.748,11.636
52.2,14.71,14.642,13.682,13.604,12.851,12.703,11.906,11.752,11.635
52.3,14.71,14.635,13.703,13.601,12.839,12.701,11.916,11.756,11.635
52.4,14.71,14.627,13.723,13.597,12.826,12.699,11.925,11.761,11.634
52.5,14.71,14.618,13.743,13.594,12.813,12.697,11.934,11.765,11.633
52.6,14.71,14.609,13.763,13.59,12.8,12.695,11.943,11.769,11.633
52.7,14.71,14.6,13.782,13.586,12.787,12.693,11.953,11.774,11.632
52.8,14.71,14.59,13.801,13.582,12.774,12.69,11.962,11.778,11.631
52.9,14.71,14.579,13.819,13.577,12.76,12.688,11.971,11.782,11.631
53,14.71,14.568,13.837,13.572,12.746,12.685,11.981,11.787,11.63
53.1,14.71,14.557,13.854,13.567,12.732,12.682,11.99,11.791,11.63
53.2,14.71,14.545,13.871,13.561,12.718,12.679,12,11.796,11.629
53.3,14.71,14.532,13.887,13.556,12.704,12.676,12.009,11.8,11.629
53.4,14.71,14.518,13.903,13.55,12.689,12.673,12.018,11.805,11.628
53.5,14.71,14.504,13.918,13.543,12.674,12.669,12.027,11.809,11.627
53.6,14.71,14.489,13.933,13.536,12.66,12.665,12.037,11.814,11.627
53.7,14.71,14.474,13.947,13.529,12.645,12.662,12.046,11.818,11.627
53.8,14.71,14.458,13.961,13.521,12.63,12.657,12.055,11.823,11.626
53.9,14.71,14.441,13.974,13.513,12.615,12.653,12.064,11.827,11.626
54,14.71,14.423,13.986,13.505,12.6,12.649,12.073,11.831,11.625
54.1,14.71,14.405,13.999,13.496,12.585,12.644,12.082,11.836,11.625
54.2,14.71,14.386,14.01,13.486,12.57,12.639,12.091,11.84,11.624
54.3,14.71,14.366,14.021,13.476,12.555,12.634,12.099,11.845,11.624
54.4,14.71,14.345,14.032,13.466,12.541,12.629,12.108,11.849,11.624
54.5,14.71,14.324,14.042,13.455,12.526,12.624,12.117,11.853,11.623
54.6,14.71,14.302,14.052,13.444,12.511,12.618,12.125,11.858,11.623
54.7,14.71,14.279,14.061,13.432,12.497,12.612,12.133,11.862,11.623
54.8,14.71,14.256,14.07,13.42,12.482,12.606,12.142,11.866,11.623
54.9,14.71,14.232,14.078,13.407,12.468,12.6,12.15,11.871,11.622
55,14.71,14.208,14.086,13.393,12.454,12.594,12.158,11.875,11.622
55.1,14.71,14.183,14.093,13.379,12.44,12.587,12.166,11.879,11.622
55.2,14.71,14.158,14.1,13.365,12.426,12.58,12.173,11.883,11.622
55.3,14.71,14.132,14.107,13.349,12.412,12.573,12.181,11.887,11.621
55.4,14.71,14.105,14.113,13.334,12.399,12.566,12.189,11.891,11.621
55.5,14.71,14.079,14.119,13.318,12.386,12.559,12.196,11.895,11.621
55.6,14.71,14.052,14.124,13.301,12.373,12.551,12.203,11.899,11.621
55.7,14.71,14.025,14.129,13.284,12.36,12.543,12.21,11.903,11.621
55.8,14.71,13.997,14.134,13.266,12.347,12.535,12.217,11.907,11.621
55.9,14.71,13.97,14.138,13.248,12.335,12.527,12.224,11.911,11.621
56,14.71,13.942,14.143,13.23,12.323,12.518,12.231,11.915,11.621
56.1,14.71,13.915,14.146,13.211,12.311,12.51,12.237,11.919,11.621
56.2,14.71,13.887,14.15,13.192,12.299,12.501,12.244,11.922,11.621
56.3,14.71,13.86,14.153,13.172,12.288,12.492,12.25,11.926,11.621
56.4,14.71,13.833,14.156,13.152,12.277,12.482,12.256,11.93,11.621
56.5,14.71,13.806,14.159,13.132,12.267,12.473,12.262,11.933,11.621
56.6,14.71,13.779,14.161,13.111,12.256,12.463,12.268,11.937,11.621
56.7,14.71,13.753,14.164,13.091,12.246,12.454,12.274,11.94,11.621
56.8,14.71,13.727,14.166,13.07,12.236,12.444,12.279,11.943,11.621
56.9,14.71,13.702,14.168,13.049,12.227,12.434,12.285,11.947,11.621
57,14.71,13.676,14.169,13.028,12.217,12.424,12.29,11.95,11.621
57.1,14.71,13.652,14.171,13.007,12.209,12.413,12.295,11.953,11.621
57.2,14.71,13.628,14.172,12.986,12.2,12.403,12.3,11.956,11.621
57.3,14.71,13.605,14.173,12.964,12.192,12.393,12.305,11.959,11.621
57.4,14.71,13.582,14.174,12.943,12.183,12.382,12.31,11.962,11.622
57.5,14.71,13.56,14.175,12.922,12.176,12.371,12.314,11.965,11.622
57.6,14.71,13.538,14.175,12.901,12.168,12.361,12.319,11.968,11.622
57.7,14.71,13.517,14.176,12.88,12.161,12.35,12.323,11.971,11.622
57.8,14.71,13.497,14.176,12.86,12.154,12.339,12.327,11.974,11.622
57.9,14.71,13.478,14.176,12.839,12.148,12.328,12.331,11.976,11.623
58,14.71,13.459,14.176,12.819,12.141,12.317,12.335,11.979,11.623
58.1,14.71,13.441,14.176,12.799,12.135,12.306,12.339,11.981,11.623
58.2,14.71,13.424,14.175,12.78,12.129,12.295,12.342,11.984,11.624
58.3,14.71,13.407,14.175,12.761,12.124,12.284,12.346,11.986,11.624
58.4,14.71,13.392,14.174,12.742,12.119,12.273,12.349,11.989,11.624
58.5,14.71,13.377,14.174,12.723,12.114,12.262,12.352,11.991,11.624
58.6,14.71,13.362,14.173,12.705,12.109,12.251,12.356,11.993,11.625
58.7,14.71,13.349,14.172,12.687,12.105,12.24,12.359,11.995,11.625
58.8,14.71,13.336,14.171,12.67,12.101,12.23,12.361,11.997,11.626
58.9,14.71,13.324,14.169,12.653,12.097,12.219,12.364,11.999,11.626
59,14.71,13.312,14.168,12.636,12.094,12.208,12.367,12.001,11.626
59.1,14.71,13.301,14.166,12.62,12.09,12.198,12.369,12.003,11.627
59.2,14.71,13.291,14.165,12.605,12.087,12.187,12.372,12.004,11.627
59.3,14.71,13.281,14.163,12.589,12.085,12.177,12.374,12.006,11.628
59.4,14.71,13.272,14.161,12.575,12.082,12.166,12.376,12.008,11.628
59.5,14.71,13.264,14.159,12.561,12.08,12.156,12.378,12.009,11.629
59.6,14.71,13.256,14.156,12.547,12.078,12.146,12.38,12.011,11.629
59.7,14.71,13.249,14.154,12.534,12.077,12.136,12.382,12.012,11.63
59.8,14.71,13.243,14.151,12.521,12.075,12.126,12.384,12.013,11.63
59.9,14.71,13.236,14.148,12.508,12.074,12.116,12.385,12.014,11.631
60,14.71,13.231,14.145,12.497,12.073,12.107,12.387,12.015,11.631
60.1,14.71,13.226,14.142,12.485,12.073,12.097,12.388,12.016,11.632
60.2,14.71,13.221,14.138,12.474,12.072,12.088,12.389,12.017,11.632
60.3,14.71,13.217,14.135,12.464,12.072,12.079,12.39,12.018,11.633
60.4,14.71,13.213,14.131,12.454,12.073,12.07,12.391,12.019,11.634
60.5,14.71,13.21,14.127,12.444,12.073,12.061,12.392,12.02,11.634
60.6,14.71,13.207,14.122,12.435,12.074,12.052,12.393,12.02,11.635
60.7,14.71,13.204,14.117,12.427,12.075,12.044,12.394,12.021,11.635
60.8,14.71,13.202,14.112,12.418,12.076,12.036,12.394,12.022,11.636
60.9,14.71,13.2,14.107,12.41,12.078,12.027,12.395,12.022,11.637
61,14.71,13.199,14.101,12.403,12.08,12.02,12.395,12.022,11.637
61.1,14.71,13.198,14.095,12.396,12.082,12.012,12.396,12.023,11.638
61.2,14.71,13.197,14.088,12.389,12.084,12.004,12.396,12.023,11.639
61.3,14.71,13.197,14.081,12.383,12.087,11.997,12.396,12.023,11.639
61.4,14.71,13.196,14.074,12.377,12.09,11.99,12.396,12.023,11.64
61.5,14.71,13.196,14.066,12.372,12.093,11.983,12.396,12.023,11.641
61.6,14.71,13.197,14.058,12.366,12.097,11.976,12.395,12.023,11.642
61.7,14.71,13.197,14.049,12.362,12.101,11.969,12.395,12.022,11.642
61.8,14.71,13.198,14.04,12.357,12.105,11.963,12.394,12.022,11.643
61.9,14.71,13.199,14.03,12.353,12.11,11.957,12.394,12.022,11.644
62,14.71,13.201,14.019,12.349,12.115,11.951,12.393,12.021,11.645
62.1,14.71,13.202,14.008,12.346,12.12,11.945,12.392,12.021,11.645
62.2,14.71,13.204,13.997,12.342,12.126,11.94,12.391,12.02,11.646
62.3,14.71,13.206,13.984,12.339,12.131,11.934,12.39,12.019,11.647
62.4,14.71,13.209,13.972,12.337,12.138,11.929,12.389,12.019,11.648
62.5,14.71,13.211,13.958,12.335,12.144,11.924,12.388,12.018,11.648
62.6,14.71,13.214,13.944,12.333,12.151,11.919,12.386,12.017,11.649
62.7,14.71,13.217,13.929,12.331,12.158,11.915,12.384,12.016,11.65
62.8,14.71,13.22,13.913,12.329,12.166,11.91,12.383,12.015,11.651
62.9,14.71,13.224,13.897,12.328,12.174,11.906,12.381,12.014,11.651
63,14.71,13.228,13.88,12.327,12.182,11.902,12.379,12.013,11.652
63.1,14.71,13.232,13.862,12.327,12.19,11.899,12.377,12.011,11.653
63.2,14.71,13.236,13.843,12.326,12.199,11.895,12.375,12.01,11.654
63.3,14.71,13.241,13.824,12.326,12.208,11.892,12.372,12.008,11.655
63.4,14.71,13.246,13.804,12.326,12.218,11.889,12.37,12.007,11.656
63.5,14.71,13.251,13.784,12.326,12.228,11.886,12.367,12.005,11.656
63.6,14.71,13.257,13.763,12.327,12.238,11.883,12.364,12.004,11.657
63.7,14.71,13.263,13.741,12.328,12.249,11.881,12.361,12.002,11.658
63.8,14.71,13.269,13.718,12.329,12.259,11.878,12.358,12,11.659
63.9,14.71,13.276,13.695,12.331,12.271,11.876,12.355,11.998,11.66
64,14.71,13.283,13.672,12.332,12.282,11.874,12.352,11.996,11.66
64.1,14.71,13.29,13.648,12.334,12.294,11.873,12.348,11.994,11.661
64.2,14.71,13.298,13.624,12.337,12.306,11.871,12.345,11.992,11.662
64.3,14.71,13.306,13.599,12.339,12.318,11.87,12.341,11.99,11.663
64.4,14.71,13.315,13.574,12.342,12.331,11.869,12.337,11.988,11.664
64.5,14.71,13.324,13.548,12.345,12.343,11.868,12.333,11.985,11.665
64.6,14.71,13.333,13.523,12.348,12.356,11.868,12.328,11.983,11.665
64.7,14.71,13.343,13.497,12.352,12.37,11.867,12.324,11.981,11.666
64.8,14.71,13.354,13.471,12.356,12.383,11.867,12.319,11.978,11.667
64.9,14.71,13.365,13.445,12.36,12.397,11.867,12.315,11.975,11.668
65,14.71,13.376,13.419,12.365,12.411,11.868,12.31,11.973,11.669
65.1,14.71,13.388,13.393,12.37,12.425,11.868,12.305,11.97,11.67
65.2,14.71,13.401,13.367,12.375,12.439,11.869,12.3,11.967,11.67
65.3,14.71,13.414,13.341,12.381,12.453,11.87,12.294,11.965,11.671
65.4,14.71,13.428,13.316,12.387,12.468,11.871,12.289,11.962,11.672
65.5,14.71,13.442,13.291,12.393,12.482,11.873,12.283,11.959,11.673
65.6,14.71,13.457,13.266,12.4,12.497,11.874,12.277,11.956,11.674
65.7,14.71,13.472,13.241,12.407,12.512,11.876,12.271,11.953,11.674
65.8,14.71,13.488,13.217,12.415,12.527,11.878,12.265,11.95,11.675
65.9,14.71,13.505,13.193,12.423,12.542,11.881,12.259,11.946,11.676
66,14.71,13.522,13.17,12.431,12.556,11.883,12.253,11.943,11.677
66.1,14.71,13.54,13.147,12.44,12.571,11.886,12.246,11.94,11.678
66.2,14.71,13.558,13.124,12.449,12.586,11.889,12.239,11.937,11.678
66.3,14.71,13.577,13.102,12.459,12.601,11.893,12.233,11.933,11.679
66.4,14.71,13.596,13.081,12.469,12.616,11.896,12.226,11.93,11.68
66.5,14.71,13.616,13.06,12.479,12.63,11.9,12.219,11.927,11.681
66.6,14.71,13.636,13.04,12.49,12.645,11.904,12.211,11.923,11.681
66.7,14.71,13.657,13.021,12.501,12.66,11.909,12.204,11.92,11.682
66.8,14.71,13.679,13.002,12.513,12.674,11.913,12.197,11.916,11.683
66.9,14.71,13.701,12.984,12.525,12.688,11.918,12.189,11.913,11.684
67,14.71,13.723,12.966,12.538,12.702,11.923,12.182,11.909,11.684
67.1,14.71,13.746,12.95,12.551,12.716,11.928,12.174,11.905,11.685
67.2,14.71,13.769,12.933,12.565,12.73,11.934,12.166,11.902,11.686
67.3,14.71,13.792,12.918,12.579,12.744,11.94,12.158,11.898,11.686
67.4,14.71,13.816,12.903,12.593,12.757,11.946,12.15,11.894,11.687
67.5,14.71,13.84,12.889,12.608,12.771,11.952,12.142,11.891,11.688
67.6,14.71,13.864,12.875,12.624,12.784,11.959,12.134,11.887,11.689
67.7,14.71,13.889,12.862,12.639,12.797,11.966,12.126,11.883,11.689
67.8,14.71,13.914,12.849,12.655,12.809,11.973,12.118,11.879,11.69
67.9,14.71,13.939,12.838,12.672,12.822,11.98,12.11,11.876,11.691
68,14.71,13.964,12.827,12.688,12.834,11.987,12.101,11.872,11.691
68.1,14.71,13.989,12.816,12.706,12.846,11.995,12.093,11.868,11.692
68.2,14.71,14.014,12.806,12.723,12.857,12.003,12.085,11.864,11.692
68.3,14.71,14.039,12.797,12.741,12.869,12.011,12.076,11.86,11.693
